,Date,ID,TwtsTxt,User
16,2020-12-31 10:36:51+00:00,1344593351589285888,"#CNBCTV18Exclusive | Zia Mody to @PoddarNisha: Expect to see a pick-up in #RealEstate... Personally, not worried about deal-making in 2021 https://t.co/jY6MkG6GB9",CNBCTV18Live
17,2020-12-31 10:33:31+00:00,1344592514884403202,"#MarketIn2020 | IT Index surges over 55% in 2020, biggest yearly gain since 2013",CNBCTV18Live
18,2020-12-31 10:33:14+00:00,1344592442532659200,"#MarketIn2020 | Divi’s Lab, Dr Reddy’s, Infosys, Cipla, HCL Tech &amp; Wipro top Nifty gainers in 2020

IndusInd, Coal India, ONGC, IOC, BPCL &amp; UPL top Nifty losers in 2020 https://t.co/OJaQVquZYw",CNBCTV18Live
19,2020-12-31 10:32:26+00:00,1344592241977769985,"#MarketIn2020 | Sensex up nearly 16% &amp; Nifty 15% in 2020,gives positive returns for 5th straight year; financials underperform, Nifty Bank gives negative returns for 1st time in 5 years https://t.co/v0Ga8VDDMW",CNBCTV18Live
20,2020-12-31 10:31:56+00:00,1344592115704086529,"#MarketIn2020 | Midcap Index regains losses of 2018 &amp; 2019, gives returns of 22% while 2020 has been the best year ever for Pharma Index, gives 61% returns",CNBCTV18Live
21,2020-12-31 10:16:06+00:00,1344588133585674246,#MarketAtClose | Bharti slips while VIL gains on RIL’s announcement of free off-net voice calls https://t.co/iSpIRA4MiT,CNBCTV18Live
22,2020-12-31 10:15:24+00:00,1344587957542350852,#MarketAtClose | RIL closes near day’s low after announcement of free off-net voice calls from Jan 1 https://t.co/DwkH9IPh8x,CNBCTV18Live
23,2020-12-31 10:14:40+00:00,1344587770199609345,"#MarketAtClose | Sun Pharma, Hindalco, HDFC &amp; ICICI support while Kotak, TCS, Bharti Airtel drag Nifty https://t.co/Plk0WHa1Jm",CNBCTV18Live
24,2020-12-31 10:13:52+00:00,1344587571305672705,"#MarketAtClose | Nifty Bank slips 39 points to 31,264 while Midcap Index rises 101 pts to 20,843",CNBCTV18Live
25,2020-12-31 10:13:21+00:00,1344587441571827713,#MarketAtClose | Cement stocks fall after rising in prev day’s session; Shree Cement top Nifty loser https://t.co/Rtq6mHfey1,CNBCTV18Live
26,2020-12-31 10:12:38+00:00,1344587257496276992,#MarketAtClose | Financials underperform while midcaps outperform benchmarks,CNBCTV18Live
27,2020-12-31 10:12:07+00:00,1344587127300919296,"#MarketAtClose | Sensex &amp; Nifty close flat after hitting intra-day record highs;  Nifty closes flat at 13,982 after crossing 14,000 intra-day for the 1st time ever, Sensex ends 5 points higher at a record closing high of 47,751 https://t.co/lkczGj5x4Q",CNBCTV18Live
28,2020-12-31 09:31:24+00:00,1344576881400549377,"Road Min (@MORTHIndia) extends deadline for 100% cashless toll collection via FASTag until February 15, 2021 https://t.co/DH3VjvBqD1",CNBCTV18Live
29,2020-12-31 09:20:19+00:00,1344574094759452675,"#Nifty hits 14,000; here’s a look at the journey and big movers and shakers

https://t.co/7QI4AyVxgZ",CNBCTV18Live
30,2020-12-31 09:18:10+00:00,1344573552901595137,"Govt: Dry run for COVID vaccine administration in all states on Saturday, January 2 https://t.co/L9SE19lQr0",CNBCTV18Live
31,2020-12-31 09:08:24+00:00,1344571094397685760,Jubilant Food to acquire 10.76% stake in Sayaji Hotels-promoted Barbeque-Nation for Rs 92 cr https://t.co/XSwemWQPuD,CNBCTV18Live
32,2020-12-31 08:08:02+00:00,1344555900749582339,"Jio making off-net voice calls free, is positive for Vodafone Idea. It is a net payer of IUC as its market share is low now. Now it no longer needs to pay https://t.co/NH1WoNXVTZ",CNBCTV18Live
33,2020-12-31 07:56:35+00:00,1344553019656998912,"Reliance Jio (@reliancejio) says all off-net domestic voice calls will be free, starting January 1, 2021. All calls from Jio, to any network, anywhere in India will be free

Alert: Till now, customers have been charged for off-net voice calls due to IUC regime https://t.co/kX87RTPDnW",CNBCTV18Live
34,2020-12-31 07:32:43+00:00,1344547016555208704,"#MarketIn2020 | No one would want a year like 2020…except, we guess, equity investors. 

Mkts globally witnessed the #COVID-induced plunge followed by a record recovery. It’s moved up relentlessly despite concerns of disconnect with the economy. Take a look how Indian mkt fared https://t.co/te82KFEk3r",CNBCTV18Live
35,2020-12-31 06:53:10+00:00,1344537059801718787,#CNBCTV18Market | Tejas Networks hits upper circuit after an order win https://t.co/Tcc8qU4exO,CNBCTV18Live
36,2020-12-31 06:45:43+00:00,1344535186600431622,Health Ministry (@MoHFW_INDIA) says total 25 cases of UK mutant virus have been sequenced so far https://t.co/HIvajQeDCQ,CNBCTV18Live
37,2020-12-31 06:43:22+00:00,1344534597241982976,"COVID-related one-time restructuring window to close today.

Sources say banks find barely any takers for debt recast among large corporates. Banks got requests to recast only Rs 1.22 lk cr of loans as of last week https://t.co/Us1CUs5AzD",CNBCTV18Live
38,2020-12-31 06:34:53+00:00,1344532459933691906,"BHEL bags orders worth Rs 3,200 cr for Hydro Projects in Andhra Pradesh &amp; Telangana https://t.co/WpksEyQBfZ",CNBCTV18Live
39,2020-12-31 05:48:40+00:00,1344520828461830144,CCI approves acquisition of 51% in Mukand Sumi Special Steel by Jamnalal Sons https://t.co/qwgIOKBMpI,CNBCTV18Live
40,2020-12-31 05:32:55+00:00,1344516865964404737,"#NiftyAt14000 | It’s been a one-way move since March for the Indian market. Nifty has nearly doubled from the COVID low of 7,511 hit on March 24, 2020

#MarketAtRecordHigh https://t.co/3ljO9CAeYA",CNBCTV18Live
41,2020-12-31 05:32:34+00:00,1344516779826024448,"#NiftyAt14000 | 13 years, 9,000 points. 

This is the journey of #Nifty since 2007. It took 10 years for the index to gain 5,000 points &amp; only 3 more to rack up another 4,000 points

#MarketAtRecordHigh https://t.co/LWjmtyyE3d",CNBCTV18Live
42,2020-12-31 05:05:32+00:00,1344509976916631552,"#CNBCTV18Market | #Nifty took 26 sessions to climb to 14,000 from 13,000 https://t.co/dXs55Js1tL",CNBCTV18Live
43,2020-12-31 05:03:25+00:00,1344509444252524545,"#BREAKING | #NIFTY AT RECORD HIGH, HITS 14,000 FOR THE FIRST TIME EVER https://t.co/WL5jP4xbuF",CNBCTV18Live
44,2020-12-31 04:54:08+00:00,1344507107421212672,"UK to roll out Oxford/AstraZeneca vaccine across UK from Monday. Health Min says, it would be first available to priority groups including care home residents, Staff, healthcare workers &amp; people above 80 yrs

#COVID #Vaccine #AstraZeneca https://t.co/ygRkK5zM6z",CNBCTV18Live
45,2020-12-31 04:46:09+00:00,1344505096307056640,"L&amp;T Construction bags orders in the range of Rs 1,000-2,500 cr for various businesses https://t.co/xxq4vSMXUe",CNBCTV18Live
46,2020-12-31 04:42:22+00:00,1344504143633817600,#OnCNBCTV18 | VA Tech Wabag's Rajneesh Chopra feels the outlay from the govt in the water segment has been substantial. He says co is looking at sizable orders from the govt https://t.co/jdZxQGXd7p,CNBCTV18Live
47,2020-12-31 04:35:59+00:00,1344502540172361729,#Rupee opens at highest level since October 12 against the #Dollar https://t.co/OyvJWQdyYo,CNBCTV18Live
48,2020-12-31 04:08:42+00:00,1344495671273918466,"#OnCNBCTV18 | @gshah26 of Goldilocks Premium Research expects to see 32,600 on #NiftyBank in 2021. He notes that the index was a laggard in April-September https://t.co/pQ5v6AUv2Z",CNBCTV18Live
49,2020-12-31 04:04:58+00:00,1344494732357976066,"#COVID_19 India Updates | Single-day testing remains above 11 lakh for 2nd straight day with additions to total cases at 21,822 against recoveries of 26,139. Recovery rate rises to 96.04% while positivity rate slips to 2.51%. Mortality rate remains at 1.45% https://t.co/P2i0SHjA03",CNBCTV18Live
50,2020-12-31 03:59:51+00:00,1344493444119498752,"#OnCNBCTV18 | 'We were the owners of Gare Palma before; we won it back in the auction. The win will provide security with cost savings of approx 15%,' says Manish Sarda, Director, Sarda Group (Sarda Energy) https://t.co/7crTkTIpsw",CNBCTV18Live
51,2020-12-31 03:55:07+00:00,1344492254057046017,"#CNBCTV18Market | SBI, Shree Cement &amp; Axis Bank top #Nifty losers in opening trade https://t.co/M6wMmZT8Tv",CNBCTV18Live
52,2020-12-31 03:53:18+00:00,1344491798228475913,"#CNBCTV18Exclusive | Sources say Empowered committee to meet to consider demand from mobile mfg industry. Mobile mfg industry demanded to rollover prodn targets under PLI scheme.

Industry cites supply side constraints, pandemic as reasons for inability to meet production targets https://t.co/qtKVCnBrfu",CNBCTV18Live
53,2020-12-31 03:44:58+00:00,1344489697909751815,"#CNBCTV18Market | Indian market starts trade on the last day of 2020 on a flat note with #Nifty approaching 14,000 https://t.co/uuRm8ZZZbQ",CNBCTV18Live
54,2020-12-31 03:37:03+00:00,1344487708425551872,Glenmark Pharma gets final US FDA nod for Tadalafil Tablets &amp; tentative nod for Gabapentin &amp; Apremilast Tablets https://t.co/l5aoAyNRKo,CNBCTV18Live
55,2020-12-31 03:35:20+00:00,1344487273639735296,Tejas Networks wins an international order of $13 million from South East Asia region https://t.co/40lLcSjGuA,CNBCTV18Live
56,2020-12-31 03:33:54+00:00,1344486912946364417,"90-100 million doses have been contracted to co from UK govt, says Habil Khorakiwala of Wockhardt. He adds, company will release vaccines after quality control checks from AstraZeneca

Wockhardt is also looking to manufacture vaccine in India along with fill &amp; finish 

#COVID https://t.co/GEUCGVcyDs",CNBCTV18Live
57,2020-12-31 03:30:51+00:00,1344486147901116418,"#CNBCTV18Market | #Nifty hits 14,000 in pre-opening session",CNBCTV18Live
58,2020-12-31 02:52:20+00:00,1344476452415127554,"#StocksToWatch | Here is a list of stocks to watch out for in 2020's last day of trade

#Sensex #Nifty https://t.co/y8VoOS09Dw",CNBCTV18Live
59,2020-12-31 02:42:25+00:00,1344473958632935424,#CNBCTV18Market | Here are a few global market updates ahead of today's trade https://t.co/H61oTWeD0e,CNBCTV18Live
60,2020-12-31 02:07:17+00:00,1344465118730407936,"#CNBCTV18Market | Reputed realty developers witnessed heightened sales in Q3, Antique notes https://t.co/2JBdq4S3si",CNBCTV18Live
61,2020-12-31 02:05:39+00:00,1344464706405236736,"#CNBCTV18Market | Morgan Stanley notes that Q3 residential data showed QoQ recovery in new sales, but still down 40% YoY https://t.co/NK3hIGlVpl",CNBCTV18Live
62,2020-12-31 02:02:06+00:00,1344463814058594304,"#CNBCTV18Market | KOSPI, Nikkei &amp; DAX to remain shut today on account of #NewYearsEve https://t.co/nzwYn69bdL",CNBCTV18Live
63,2020-12-31 01:54:03+00:00,1344461785827430400,"#China’s factory activity expanded in December but at a slower pace than the previous month, an official index showed, extending a robust #EconomicRecovery from the #coronavirus shock.

https://t.co/V7pFZGs0f0",CNBCTV18Live
64,2020-12-31 01:45:22+00:00,1344459600607657986,"Auto companies will be reporting their December auto sales come tomorrow. Here's what to expect 
https://t.co/oFbnYXYNex",CNBCTV18Live
65,2020-12-31 01:43:28+00:00,1344459125103628288,"#CNBCTV18Exclusive | Finance Minister of Punjab, Manpreet Singh Badal, on Wednesday, said that the only way of achieving a breakthrough is to either put the farm laws in abeyance for six months or let the state governments take a decision.

https://t.co/cOMW5Nc17k",CNBCTV18Live
66,2020-12-31 01:40:09+00:00,1344458287165554690,"Reliance-BP invites bids for 7.5 mmscmd of gas from KG-D6, priced against international benchmark
https://t.co/9uLGgDaHuJ",CNBCTV18Live
67,2020-12-31 01:37:14+00:00,1344457554542268416,"Shareholders of Union Bank of India on Wednesday approved the bank's proposal for raising up to Rs 6,800 crore equity capital to fund business growth.

https://t.co/ydVHkAnNXX",CNBCTV18Live
68,2020-12-31 01:36:54+00:00,1344457472770146305,"Govt-farmers talks: Deadlocked over MSP, repeal of farm laws; common ground reached on stubble burning, power tariff

#FarmersProtest2020 
https://t.co/yjktZH68TK",CNBCTV18Live
69,2020-12-31 13:56:52+00:00,1344643688031342593,"दिन में बाजार ट्रैक करने का नहीं है वक्त? 
देखिए खास शो '#BazaarAajAurKal' अनिल सिंघवी के साथ।

@AnilSinghvi_ https://t.co/WzlWGvm4RX",ZeeBusiness
70,2020-12-31 13:42:52+00:00,1344640165755506688,"दिनभर की भागम- भाग में अगर छूट गयी हैं कुछ खबरें...तो देखें यहां

#BulletBulletin https://t.co/dFcU5R3qcs",ZeeBusiness
71,2020-12-31 13:20:29+00:00,1344634531622522882,"#CBSE Board Exams 2021: Datesheet, schedule, results for Class 10, 12 - Check important dates here

https://t.co/6HDgIhTve4 

#CBSE2021 #cbseboardexams #CBSE #EducationMinisterGoesLive",ZeeBusiness
72,2020-12-31 12:56:56+00:00,1344628605456846848,"2021 में निवेश कितना बदलेगा?
NAV के नियमों में अहम बदलाव,
नया रिस्कोमीटर कितना मददगार?
देखिए #MutualFundHelpline https://t.co/ZZhw8AHQLH",ZeeBusiness
73,2020-12-31 12:56:11+00:00,1344628417711333376,"CBSE ने 10वीं और 12वीं कक्षा की बोर्ड परीक्षाओं की तारीखों का ऐलान कर दिया है.

#cbseboard #boardexams2021 #CBSE

https://t.co/OPEdOTtlW2",ZeeBusiness
74,2020-12-31 12:34:45+00:00,1344623023496675330,"क्या 2021 में खत्म होगा कोरोना का 'खेल'? देखें ये रिपोर्ट

#AapkiKhabarAapkaFayda #NewYear2021 https://t.co/o73W2k0T8W",ZeeBusiness
75,2020-12-31 12:26:48+00:00,1344621022595567617,"नए साल में मिलेगी कोरोना वैक्सीन...
जानिए, क्या हैं 2020 के सबसे बड़े सबक ?

#AapkiKhabarAapkaFayda #NewYear2021  https://t.co/IGxKnlI8wA",ZeeBusiness
76,2020-12-31 12:23:16+00:00,1344620135051452416,"LIVE: #CBSE Datesheet 2021 for class 10, 12 board exams - Education Minister to announce schedule at 6 PM today

https://t.co/ivBgupbMUJ 

#EducationMinisterGoesLive",ZeeBusiness
77,2020-12-31 12:08:32+00:00,1344616426963750912,"नए निवेश की कैसे बनाएं स्ट्रैटेजी?
निवेश की किन गलतियों से बचें?
लक्ष्यों के मुताबिक कहां निवेश करें?
देखिए #MoneyGuru, रात 8:26 पर

#ZeeBizNewYear https://t.co/xnN1N86TJx",ZeeBusiness
78,2020-12-31 11:56:13+00:00,1344613325020123136,"2021 में किन फिल्मों पर रहेगी नजर?
क्या हैं नए साल के दिलचस्प नए संकल्प?
जानने के लिए देखें ये वीडियो...

#NewYear2021 @tweet2prashant @radiocityindia  @rjpalakkhurana https://t.co/Ni3YFJzcvE",ZeeBusiness
79,2020-12-31 11:49:20+00:00,1344611596669124608,"न्यूजीलैंड के ऑकलैंड में साल 2021 ने दस्तक, देखें वीडियो

#HappyNewYear2021 #NewYear https://t.co/DVZPRVFy4B",ZeeBusiness
80,2020-12-31 11:40:40+00:00,1344609415157092352,"#Reliance #Jio Voice Calls Free: Now, call anywhere in India without paying any charges

https://t.co/y05bImcxWL 

#RelianceJio",ZeeBusiness
81,2020-12-31 11:34:32+00:00,1344607870772396035,"#CBSEBoardExams 2021 Date sheet: How class 10, 12 students can check time table, schedule https://t.co/y4hPI2LA9s 

#CBSENews",ZeeBusiness
82,2020-12-31 11:18:47+00:00,1344603907385827331,"LIC के IPO के लिए मिलीमैन एडवाइजर्स को रिपोर्टिंग एक्चुरी चुना गया, DIPAM सेक्रेटरी ने ट्वीट कर दी जानकारी

#LIC #IPO https://t.co/bnndWZYVaH",ZeeBusiness
83,2020-12-31 11:01:05+00:00,1344599453248835584,"नए साल पर सरकार का तोहफा...1 जनवरी से पहले आएगा PF पर मिलने वाला ब्याज, जानें डिटेल्स

#EPFO #NewYearGift @anuragshah_ https://t.co/ey9Epx9CZP",ZeeBusiness
84,2020-12-31 10:52:55+00:00,1344597395519127552,"दवाई भी और कड़ाई भी...नए साल के लिए, प्रधानमंत्री नरेंद्र मोदी का मंत्र

#PMModi #COVID19 https://t.co/xR4DIuZLmi",ZeeBusiness
85,2020-12-31 10:48:34+00:00,1344596301539729408,"गुजरात के इन 4 बड़े शहरों में लगेगा नाइट कर्फ्यू, जानें बड़ी बातें

#GujaratNightCurfew #SafetyFirstOn31st @AtulTiwari90 https://t.co/XuMomCWZGG",ZeeBusiness
86,2020-12-31 10:41:28+00:00,1344594516901126144,"मुंबई में नाइट कर्फ्यू और धारा 144, जानिए नियम...

#MumbaiNightCurfew #SafetyFirstOn31st https://t.co/F0MWK9YTYu",ZeeBusiness
87,2020-12-31 10:31:36+00:00,1344592032199630849,"#ZBizHeadlines | एक नजर शाम 4 बजे की बड़ी खबरों पर

🔸PM मोदी ने दिया नया 'मंत्र' 
🔸'2021 का मंत्र दवाई भी, कड़ाई भी' https://t.co/Qzhlr4PXmI",ZeeBusiness
88,2020-12-31 10:04:52+00:00,1344585303961468928,"नए साल में मिलेगी कोरोना वैक्सीन...
आज शाम 5:56 पर जानिए, क्या हैं 2020 के सबसे बड़े सबक ?

#AapkiKhabarAapkaFayda https://t.co/KZqAi3vihC",ZeeBusiness
89,2020-12-31 09:53:11+00:00,1344582363146113026,"किस वजह से सुर्खियों में है अदानी ग्रीन?

#AdaniGreenEnergy @AnilSinghvi_ @VarunDubey85 https://t.co/WNGQbcEoat",ZeeBusiness
90,2020-12-31 09:25:32+00:00,1344575405584338944,"निफ्टी और बैंक निफ्टी पर आखिरी घंटे की स्ट्रैटेजी

निफ्टी में 13950- 13975 की रेंज में एक्सपायरी होने की उम्मीद, बैंक निफ्टी में 31300 के ऊपर एक्सपायरी मुश्किल- अनिल सिंघवी

#Nifty #BankNifty #MarketStrategy @AnilSinghvi_ https://t.co/zzzdAUsaRc",ZeeBusiness
91,2020-12-31 09:25:03+00:00,1344575284788400131,"निफ्टी के निशानेबाज नितिन मुरारका की निफ्टी ऑप्शन से कमाई की दमदार स्ट्रैटेजी

#Nifty #BankNifty @AnilSinghvi_ @nitinmurarkasmc https://t.co/HXwABsx86M",ZeeBusiness
92,2020-12-31 09:23:36+00:00,1344574921716895744,"सदाबहार सेठी सा'ब: शॉर्ट टर्म में दमदार मुनाफे के लिए विकास सेठी के बेहतरीन PICKS

@AnilSinghvi_ @vikassethi_SF https://t.co/SoQqvBN0s8",ZeeBusiness
93,2020-12-31 09:21:38+00:00,1344574424574431233,#EPFO interest amount credited to #PF account! Good news from #Modi government as 2021 set to begin https://t.co/xU1OczoXG1,ZeeBusiness
94,2020-12-31 09:20:39+00:00,1344574177626394625,"#Delhi #NightCurfew News

https://t.co/NArN1itVRT",ZeeBusiness
95,2020-12-31 09:10:58+00:00,1344571740429553666,"सदाबहार सेठी सा'ब: शॉर्ट टर्म में दमदार मुनाफे के लिए विकास सेठी के बेहतरीन PICKS

@AnilSinghvi_ @vikassethi_SF https://t.co/UNcu1TMSRA",ZeeBusiness
96,2020-12-31 09:07:06+00:00,1344570768391196673,"हेमिस्फेयर प्रॉपर्टीज में एक्शन क्यों?

साथ ही जानिए अनिल सिंघवी क्यों चुना शेयर को लॉन्ग टर्म निवेश के लिए?

#HemisphereProperties @AnilSinghvi_ @davemansi145 https://t.co/xouKqSek85",ZeeBusiness
97,2020-12-31 08:50:22+00:00,1344566554864730113,"अनिल सिंघवी को दिखा IB Housing में बड़ा एक्शन... जानिए किन लेवेल्स पर दी खरीदारी की सलाह

#KalKe2000 @AnilSinghvi_ https://t.co/ixsDN3ryLo",ZeeBusiness
98,2020-12-31 08:35:57+00:00,1344562929065070592,"डिफेंस एक्सपोर्ट को बूस्ट!

कैबिनेट ने आकाश के एक्सपोर्ट पर लगाई मुहर...

#Defence @KushalGupta44 https://t.co/iToLojY0Al",ZeeBusiness
99,2020-12-31 08:33:56+00:00,1344562422095380481,"आपका New Year Resolution किसी और के लिए...

#MastiKiPathshala 'New Year' स्पेशल कल, 3:30 PM पर

#ZeeBizNewYear @AnilSinghvi_ @iamrakeshbansal @kunalsaraogi @sumeetbagadia @Vishvesh03  @ashumadan @SandeepKrJainTS @vikassethi_SF @kiran_jadhav_ @JayThakkar22 @SandeepWagle9 https://t.co/1p1dUpHLL5",ZeeBusiness
100,2020-12-31 08:27:18+00:00,1344560750656851968,बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #FinalTrade में @AnilSinghvi_ और बाजार के दिग्गजों के साथ https://t.co/gVVSreYkvT,ZeeBusiness
101,2020-12-31 08:24:23+00:00,1344560017391816709,"नए साल के नए नियम...

1 जनवरी से बहुत कुछ बदल जाएगा

जानिए क्या हैं नए बदलाव

#NewYear2021 @davemansi145 https://t.co/kF5K8QubtI",ZeeBusiness
102,2020-12-31 08:10:26+00:00,1344556506822311936,"IPO मतलब सिर्फ #ZeeBusiness...

अच्छे IPO में पैसा बनाया, खराब IPO से बचाया…

हर IPO पर अनिल सिंघवी की परफेक्ट स्ट्रैटेजी...

2020 का चैंपियन ज़ी बिज़नेस...

#ZeeBusinessNumber1 #IPO @AnilSinghvi_ https://t.co/WDOpwOam5S",ZeeBusiness
103,2020-12-31 07:56:39+00:00,1344553039160508422,"#MarketGuru in talk with #RJSalilAcharya of #RadioCity: 2021 is likely to be a good year for #ITStocks

@AnilSinghvi_ @Salilacharya
https://t.co/GCcFM7u2c4",ZeeBusiness
104,2020-12-31 07:50:33+00:00,1344551503818756096,"कहां होगी वायदा बाजार की एक्सपायरी? जानने के लिए देखिए ज़ी बिज़नेस ब्रोकर्स का महापोल

#ZBizBazaar #Nifty #BankNifty @AnilSinghvi_ @AshishZBiz https://t.co/OBOJMzSlWF",ZeeBusiness
105,2020-12-31 07:43:50+00:00,1344549812318834689,"#WhatsApp to stop working on these #Android phones from Jan 1 

https://t.co/yerPUEXOsQ",ZeeBusiness
106,2020-12-31 07:37:21+00:00,1344548182349422593,"नए प्रोडक्ट लॉन्च को लेकर क्या है सिम्फनी की योजना?  साथ ही 2021 के लिए क्या हैं ग्रोथ के ट्रिगर्स? देखिए सिम्फनी के ED नृपेश शाह से ज़ी बिज़नेस की खास बातचीत

#ZeeBizNewYear  @SwatiKJain @symphonylimited https://t.co/MVY2W6mMkG",ZeeBusiness
107,2020-12-31 07:28:14+00:00,1344545886332850177,"सरकार का घरेलू मैन्युफैक्चरिंग पर फोकस बढ़ने से ब्लू स्टार को मिला फायदा... 2021 के लिए क्या है कंपनी का ग्रोथ आउटलुक? देखिए कंपनी के MD बी त्यागराजन से ज़ी बिज़नेस की खास बातचीत

#ZeeBizNewYear  @SwatiKJain @BlueStarLtd https://t.co/Ywgt2yCKiw",ZeeBusiness
108,2020-12-31 07:12:40+00:00,1344541969817583617,"#SPLMidcapStocks | शॉर्ट टर्म, पोजीशनल और लॉन्ग टर्म में दमदार रिटर्न के लिए रजत बोस के बताए इन 3 बेहतरीन मिडकैप स्टॉक्स में करें निवेश

#ZBizBazaar #Midcap #MidcapStocks @AnilSinghvi_ @rajat_bose https://t.co/tcqLugLcfg",ZeeBusiness
109,2020-12-31 07:09:23+00:00,1344541143145406466,"#SPLMidcapStocks | शॉर्ट टर्म, पोजीशनल और लॉन्ग टर्म में शानदार रिटर्न के लिए आज आनंद राठी सिक्योरिटीज के सिद्धार्थ सेडानी के मजबूत फंडामेंटल वाले 3 बेहतरीन मिडकैप स्टॉक्स

#ZBizBazaar #Midcap #MidcapStocks @AnilSinghvi_ @s_sedani05 https://t.co/avNglYVhtC",ZeeBusiness
110,2020-12-31 07:00:07+00:00,1344538809527013379,"#IncomeTaxReturn Filing Deadline: Here is every important last date, extension details from #FinanceMinistry 

https://t.co/dbcxP8ClcJ

#IncomeTaxReturns #IncomeTaxFilingDate #ITR #itreturn",ZeeBusiness
111,2020-12-31 06:34:38+00:00,1344532399858745346,"महिंद्रा लाइफस्पेसेज को अगली तिमाही बेहतर प्रदर्शन का भरोसा.. #NewsParViews  में कंपनी  MD &amp; CEO अरविंद सुब्रमण्यन ने कहा-  मुंबई, पुणे और बंगलुर में करेंगे तीन नए लॉन्च

#MahindraLifespaces @AnilSinghvi_ @life_spaces @ArvindSubrama https://t.co/H2ngeuZ3Sd",ZeeBusiness
112,2020-12-31 06:29:23+00:00,1344531076631302145,"सेक्टर आउटलुक 2021 में आज कंज्यूमर ड्यूरेबल सेक्टर

देखिए ब्लू स्टार के MD बी त्यागराजन और सिंफनी के  ED नृपेश शाह के साथ चर्चा 

#ZeeBizNewYear  @SwatiKJain @BlueStarLtd @symphonylimited https://t.co/QRvRNa3TWO",ZeeBusiness
